"x","y"
0,0
0,0.001063
0,0.00106303
1e-10,0.00106303
2.35e-10,0.00106303
4.1725e-10,0.00106303
6.63288e-10,0.00106303
9.95438e-10,0.00106303
1.44384e-09,0.00106303
2.04919e-09,0.00106303
2.8664e-09,0.00106303
3.96964e-09,0.00106303
5e-09,0.00106303
5.01562e-09,0.0617525
5.02617e-09,0.12917
5.04041e-09,0.268555
5.05002e-09,0.386257
5.05651e-09,0.476975
5.06527e-09,0.620071
5.07118e-09,0.726886
5.07517e-09,0.80383
5.07786e-09,0.858034
5.0815e-09,0.935212
5.08641e-09,1.04683
5.09303e-09,1.2114
5.10198e-09,1.4599
5.10802e-09,1.64122
5.11209e-09,1.77006
5.11485e-09,1.86004
5.11856e-09,1.9867
5.12358e-09,2.16755
5.13034e-09,2.43156
5.13948e-09,2.82474
5.15182e-09,3.42098
5.16848e-09,4.35428
5.19096e-09,5.83355
5.22132e-09,6.13143
5.2623e-09,5.76715
5.31762e-09,5.54649
5.3923e-09,5.29878
5.49312e-09,4.98718
5.62924e-09,4.6402
5.72111e-09,4.45554
5.84514e-09,4.25064
6e-09,4.05254
6.22605e-09,3.84514
6.37863e-09,3.74936
6.58462e-09,3.65431
6.8627e-09,3.57485
7e-09,3.55256
7.37541e-09,3.52213
7.88221e-09,3.53177
8e-09,3.5393
8.68418e-09,3.59872
9e-09,3.63202
9.92365e-09,3.73367
1e-08,3.74201
1.12469e-08,3.7041
1.29303e-08,3.69052
1.52028e-08,3.68196
1.82707e-08,3.67561
2e-08,3.673
2.41417e-08,3.66946
2.91417e-08,3.66712
3e-08,3.66676
3.5e-08,3.66556
4e-08,3.66483
4.5e-08,3.66436
5e-08,3.66404
5.5e-08,3.66382
6e-08,3.66366
6.5e-08,3.66354
7e-08,3.66345
7.5e-08,3.66338
8e-08,3.66332
8.5e-08,3.66328
9e-08,3.66324
9.5e-08,3.66321
1e-07,3.66319
1.05e-07,3.66317
1.1e-07,3.66316
1.11e-07,3.49197
1.12e-07,3.34237
1.125e-07,3.28636
1.13e-07,3.27397
1.13228e-07,3.30088
1.13535e-07,3.39706
1.13743e-07,3.52871
1.13871e-07,3.65156
1.14e-07,3.8091
1.14117e-07,3.9875
1.14275e-07,4.28399
1.14382e-07,4.53963
1.14526e-07,4.96072
1.14721e-07,5.66504
1.14852e-07,6.12522
1.14926e-07,6.23841
1.15e-07,6.09262
1.15135e-07,6.07256
1.15317e-07,6.06492
1.15563e-07,6.0567
1.15896e-07,6.04644
1.16344e-07,6.03381
1.1695e-07,6.0187
1.17154e-07,6.01381
1.1743e-07,6.00756
1.17616e-07,6.00349
1.17868e-07,5.99827
1.18207e-07,5.99166
1.18436e-07,5.98739
1.18745e-07,5.98194
1.18954e-07,5.9784
1.19236e-07,5.97386
1.19616e-07,5.96812
1.2e-07,5.9627

