"x","y"
0,0
0,0.00103649
0,0.00103649
1e-10,0.00103649
2.35e-10,0.00103649
4.1725e-10,0.00103649
6.63288e-10,0.00103649
9.95438e-10,0.00103649
1.44384e-09,0.00103649
2.04919e-09,0.00103649
2.8664e-09,0.00103649
3.96964e-09,0.00103649
5e-09,0.00103649
5.03125e-09,0.0811414
5.05234e-09,0.171195
5.06658e-09,0.249011
5.0858e-09,0.385907
5.11175e-09,0.633026
5.12051e-09,0.725114
5.12642e-09,0.791017
5.13041e-09,0.837232
5.1358e-09,0.902664
5.14307e-09,0.996634
5.15289e-09,1.13408
5.15952e-09,1.23218
5.16846e-09,1.37399
5.18054e-09,1.58302
5.18869e-09,1.73313
5.1997e-09,1.95157
5.20713e-09,2.1072
5.21716e-09,2.3316
5.2307e-09,2.66255
5.24897e-09,3.15924
5.26131e-09,3.51902
5.26547e-09,3.64424
5.26688e-09,3.68695
5.26783e-09,3.71595
5.26815e-09,3.72576
5.26836e-09,3.73239
5.26844e-09,3.73463
5.26849e-09,3.73614
5.26855e-09,3.73819
5.26858e-09,3.73888
5.26861e-09,3.73981
5.26863e-09,3.74044
5.26864e-09,3.74086
5.26866e-09,3.74143
5.26868e-09,3.74221
5.26872e-09,3.74325
5.26876e-09,3.74466
5.26883e-09,3.74657
5.26891e-09,3.74914
5.26902e-09,3.75261
5.26917e-09,3.7573
5.26938e-09,3.76365
5.26966e-09,3.77222
5.27003e-09,3.78381
5.27054e-09,3.79951
5.27122e-09,3.82077
5.27214e-09,3.84961
5.27338e-09,3.88878
5.27506e-09,3.94209
5.27733e-09,4.01483
5.28039e-09,4.11443
5.28452e-09,4.25146
5.2901e-09,4.44119
5.29763e-09,4.70625
5.3078e-09,5.08141
5.32152e-09,5.62529
5.34005e-09,6.21285
5.36506e-09,6.1957
5.39882e-09,6.12505
5.4444e-09,6.08077
5.50594e-09,6.02386
5.58901e-09,5.93638
5.70116e-09,5.80789
5.85256e-09,5.62916
6e-09,5.45806
6.27593e-09,5.15549
6.64843e-09,4.79596
6.82421e-09,4.65048
7e-09,4.51916
7.32037e-09,4.31308
7.75287e-09,4.09268
8e-09,3.9919
8.58387e-09,3.80189
9e-09,3.70374
1e-08,3.54795
1.14365e-08,3.51568
1.33759e-08,3.51268
1.5994e-08,3.51193
1.95284e-08,3.51148
2e-08,3.51143
2.47715e-08,3.51117
2.97715e-08,3.51104
3e-08,3.51103
3.5e-08,3.51096
4e-08,3.51091
4.5e-08,3.51089
5e-08,3.51087
5.5e-08,3.51086
6e-08,3.51085
6.5e-08,3.51084
7e-08,3.51083
7.5e-08,3.51083
8e-08,3.51083
8.5e-08,3.51082
9e-08,3.51082
9.5e-08,3.51082
1e-07,3.51082
1.05e-07,3.51082
1.1e-07,3.51082
1.105e-07,3.54025
1.11e-07,3.62416
1.11456e-07,3.73733
1.11728e-07,3.82417
1.12e-07,3.92583
1.12248e-07,4.03393
1.12415e-07,4.11693
1.12641e-07,4.24171
1.12947e-07,4.43942
1.13e-07,4.47942
1.13206e-07,4.6405
1.13484e-07,4.89099
1.13859e-07,5.2865
1.14e-07,5.44841
1.14253e-07,5.75187
1.14595e-07,6.11779
1.14697e-07,6.1755
1.14833e-07,6.19827
1.14917e-07,6.1968
1.15e-07,6.12153
1.15152e-07,6.1136
1.15357e-07,6.11114
1.15635e-07,6.10846
1.16009e-07,6.105
1.16514e-07,6.10055
1.17196e-07,6.09489
1.18116e-07,6.08777
1.19359e-07,6.07891
1.2e-07,6.07451

