"x","y"
0,0
0,0.0010365
0,0.00103649
1e-10,0.00103649
2.35e-10,0.00103649
4.1725e-10,0.00103649
6.63288e-10,0.00103649
9.95438e-10,0.00103649
1.44384e-09,0.00103649
2.04919e-09,0.00103649
2.8664e-09,0.00103649
3.96964e-09,0.00103649
5e-09,0.00103649
5.03125e-09,0.0676946
5.07344e-09,0.276987
5.08768e-09,0.363257
5.1069e-09,0.507559
5.11987e-09,0.618831
5.13739e-09,0.794364
5.14921e-09,0.925549
5.15719e-09,1.02012
5.16797e-09,1.1585
5.17524e-09,1.25729
5.18506e-09,1.40009
5.19831e-09,1.61057
5.20726e-09,1.76173
5.21933e-09,1.9817
5.22749e-09,2.13846
5.23849e-09,2.36449
5.25335e-09,2.69791
5.27341e-09,3.19759
5.28695e-09,3.55972
5.29152e-09,3.6858
5.29229e-09,3.70722
5.29255e-09,3.71446
5.29263e-09,3.7169
5.29269e-09,3.71856
5.29273e-09,3.71967
5.29276e-09,3.72042
5.2928e-09,3.72144
5.29282e-09,3.72213
5.29285e-09,3.72306
5.2929e-09,3.72431
5.29296e-09,3.726
5.29304e-09,3.72828
5.29315e-09,3.73136
5.2933e-09,3.73553
5.2935e-09,3.74116
5.29377e-09,3.74876
5.29414e-09,3.75905
5.29464e-09,3.77297
5.2953e-09,3.79183
5.29621e-09,3.81739
5.29742e-09,3.85209
5.29907e-09,3.89928
5.30129e-09,3.96362
5.30428e-09,4.05159
5.30833e-09,4.17239
5.31379e-09,4.33922
5.32116e-09,4.57143
5.33111e-09,4.89833
5.34454e-09,5.36684
5.36268e-09,6.0583
5.3688e-09,6.27447
5.37293e-09,6.30816
5.37851e-09,6.23317
5.38604e-09,6.16868
5.39621e-09,6.15124
5.40993e-09,6.15224
5.42846e-09,6.14559
5.45347e-09,6.1314
5.48723e-09,6.11114
5.53281e-09,6.0805
5.59435e-09,6.03352
5.67742e-09,5.96242
5.78957e-09,5.85758
5.94097e-09,5.7092
6e-09,5.65079
6.20439e-09,5.45288
6.48032e-09,5.19877
6.85282e-09,4.88808
7e-09,4.77867
7.25144e-09,4.60731
7.59088e-09,4.40829
8e-09,4.21079
8.61863e-09,3.98002
9e-09,3.87103
9.83516e-09,3.69098
1e-08,3.66541
1.11275e-08,3.63732
1.26495e-08,3.6351
1.47043e-08,3.63469
1.74783e-08,3.63445
2e-08,3.63432
2.5e-08,3.63419
3e-08,3.63412
3.5e-08,3.63409
4e-08,3.63406
4.5e-08,3.63405
5e-08,3.63404
5.5e-08,3.63403
6e-08,3.63403
6.5e-08,3.63403
7e-08,3.63402
7.5e-08,3.63402
8e-08,3.63402
8.5e-08,3.63402
9e-08,3.63402
9.5e-08,3.63402
1e-07,3.63402
1.05e-07,3.63401
1.1e-07,3.63401
1.105e-07,3.69561
1.1075e-07,3.74846
1.11e-07,3.81188
1.11228e-07,3.8779
1.11535e-07,3.97951
1.11743e-07,4.05817
1.12e-07,4.16675
1.12189e-07,4.25653
1.12445e-07,4.39139
1.12789e-07,4.60368
1.13e-07,4.75367
1.13465e-07,5.1356
1.14e-07,5.64708
1.14212e-07,5.8594
1.14498e-07,6.10584
1.14595e-07,6.15853
1.14725e-07,6.19343
1.14901e-07,6.19579
1.15e-07,6.12178
1.15238e-07,6.11407
1.15559e-07,6.11084
1.15992e-07,6.10695
1.16577e-07,6.10197
1.17366e-07,6.09566
1.18432e-07,6.08773
1.19152e-07,6.08261
1.2e-07,6.07684

