"x","y"
0,0
0,0.00103647
0,0.00103649
1e-10,0.00103649
2.35e-10,0.00103649
4.1725e-10,0.00103649
6.63288e-10,0.00103649
9.95438e-10,0.00103649
1.44384e-09,0.00103649
2.04919e-09,0.00103649
2.8664e-09,0.00103649
3.96964e-09,0.00103649
5e-09,0.00103649
5.01562e-09,0.0676838
5.03672e-09,0.273554
5.04384e-09,0.35784
5.05345e-09,0.497964
5.05994e-09,0.605531
5.06869e-09,0.77445
5.07165e-09,0.834645
5.07564e-09,0.92115
5.08103e-09,1.04767
5.0883e-09,1.23696
5.09812e-09,1.52805
5.10143e-09,1.63149
5.1059e-09,1.77917
5.11194e-09,1.99356
5.11602e-09,2.14607
5.12152e-09,2.36562
5.12895e-09,2.68879
5.13898e-09,3.1721
5.14575e-09,3.52152
5.14689e-09,3.58162
5.14766e-09,3.62257
5.14818e-09,3.65037
5.14853e-09,3.66921
5.14865e-09,3.67558
5.14873e-09,3.67989
5.14879e-09,3.68279
5.14882e-09,3.68476
5.14885e-09,3.68608
5.14886e-09,3.68698
5.14889e-09,3.68818
5.1489e-09,3.689
5.14892e-09,3.69011
5.14895e-09,3.6916
5.14899e-09,3.69361
5.14904e-09,3.69632
5.14911e-09,3.69999
5.1492e-09,3.70494
5.14932e-09,3.71163
5.14949e-09,3.72069
5.14971e-09,3.73293
5.15002e-09,3.74951
5.15043e-09,3.77198
5.15098e-09,3.80247
5.15173e-09,3.84392
5.15274e-09,3.90036
5.15411e-09,3.97747
5.15595e-09,4.08318
5.15844e-09,4.22883
5.1618e-09,4.4309
5.16633e-09,4.71392
5.17245e-09,5.11549
5.18072e-09,5.69728
5.18629e-09,6.11571
5.19006e-09,6.34145
5.19514e-09,6.30025
5.202e-09,6.08102
5.21127e-09,5.82292
5.22377e-09,5.74126
5.24065e-09,5.74417
5.26344e-09,5.66945
5.29421e-09,5.549
5.33575e-09,5.40101
5.39182e-09,5.21118
5.46752e-09,4.97382
5.56972e-09,4.69662
5.70768e-09,4.39872
5.89393e-09,4.10647
6e-09,3.98576
6.25144e-09,3.77112
6.59088e-09,3.60776
7e-09,3.52012
7.61863e-09,3.49501
8e-09,3.51254
8.83516e-09,3.5826
9e-09,3.5987
1e-08,3.69986
1.15221e-08,3.66489
1.35769e-08,3.65459
1.63508e-08,3.64892
2e-08,3.64533
2.5e-08,3.64305
3e-08,3.64189
3.5e-08,3.64126
4e-08,3.64089
4.5e-08,3.64066
5e-08,3.64051
5.5e-08,3.6404
6e-08,3.64032
6.5e-08,3.64026
7e-08,3.64022
7.5e-08,3.64018
8e-08,3.64015
8.5e-08,3.64013
9e-08,3.64011
9.5e-08,3.6401
1e-07,3.64009
1.05e-07,3.64008
1.1e-07,3.64007
1.11e-07,3.48745
1.12e-07,3.34862
1.125e-07,3.291
1.13e-07,3.27068
1.13228e-07,3.29007
1.13535e-07,3.37062
1.13743e-07,3.48618
1.13871e-07,3.59677
1.14e-07,3.74174
1.14117e-07,3.90966
1.14196e-07,4.04787
1.14303e-07,4.26241
1.14447e-07,4.623
1.14641e-07,5.27097
1.14773e-07,5.78603
1.14861e-07,6.10268
1.14921e-07,6.21025
1.15e-07,6.05062
1.15109e-07,6.03389
1.15256e-07,6.03036
1.15455e-07,6.02761
1.15723e-07,6.02418
1.16085e-07,6.01983
1.16574e-07,6.01441
1.17234e-07,6.0078
1.18125e-07,5.99992
1.19328e-07,5.99076
1.2e-07,5.98604

