"x","y"
0,0
0,0.00103645
0,0.00103649
1e-10,0.00103649
2.35e-10,0.00103649
4.1725e-10,0.00103649
6.63288e-10,0.00103649
9.95438e-10,0.00103649
1.44384e-09,0.00103649
2.04919e-09,0.00103649
2.8664e-09,0.00103649
3.96964e-09,0.00103649
5e-09,0.00103649
5.03125e-09,0.20382
5.0418e-09,0.296845
5.04892e-09,0.370938
5.05853e-09,0.491716
5.06501e-09,0.583405
5.06939e-09,0.650075
5.0753e-09,0.748647
5.07929e-09,0.819358
5.08468e-09,0.922275
5.09195e-09,1.07524
5.09686e-09,1.18555
5.10349e-09,1.34703
5.11244e-09,1.58879
5.11848e-09,1.7642
5.12663e-09,2.02263
5.13763e-09,2.41362
5.15249e-09,3.02529
5.16252e-09,3.47839
5.1659e-09,3.63731
5.16594e-09,3.63899
5.16596e-09,3.64012
5.166e-09,3.64166
5.16602e-09,3.64269
5.16605e-09,3.64409
5.16609e-09,3.64599
5.16614e-09,3.64854
5.16622e-09,3.65199
5.16631e-09,3.65665
5.16645e-09,3.66295
5.16663e-09,3.67147
5.16687e-09,3.683
5.1672e-09,3.69861
5.16764e-09,3.71977
5.16823e-09,3.74847
5.16904e-09,3.78749
5.17012e-09,3.84064
5.17159e-09,3.91322
5.17357e-09,4.01269
5.17624e-09,4.14965
5.17985e-09,4.33947
5.18472e-09,4.60489
5.1913e-09,4.98069
5.20017e-09,5.5231
5.21216e-09,6.22249
5.22834e-09,6.1831
5.25018e-09,5.92319
5.27966e-09,5.80538
5.31947e-09,5.69909
5.3732e-09,5.54374
5.44575e-09,5.3407
5.54368e-09,5.08434
5.6759e-09,4.78007
5.76514e-09,4.60607
5.88562e-09,4.405
6e-09,4.24714
6.21957e-09,4.0091
6.51599e-09,3.79153
6.91617e-09,3.61783
7e-09,3.59619
7.54023e-09,3.50205
8e-09,3.47967
8.98457e-09,3.50824
9e-09,3.50911
1e-08,3.5821
1.17944e-08,3.54469
1.42168e-08,3.53597
1.7487e-08,3.53176
2e-08,3.52993
2.5e-08,3.52824
3e-08,3.52738
3.5e-08,3.52691
4e-08,3.52664
4.5e-08,3.52647
5e-08,3.52635
5.5e-08,3.52627
6e-08,3.52622
6.5e-08,3.52617
7e-08,3.52614
7.5e-08,3.52611
8e-08,3.52609
8.5e-08,3.52607
9e-08,3.52606
9.5e-08,3.52605
1e-07,3.52604
1.05e-07,3.52603
1.1e-07,3.52602
1.11e-07,3.39619
1.12e-07,3.31122
1.125e-07,3.30802
1.1275e-07,3.32996
1.13e-07,3.37699
1.13228e-07,3.45088
1.13382e-07,3.52467
1.13589e-07,3.65893
1.13729e-07,3.78175
1.13824e-07,3.88224
1.13952e-07,4.03797
1.14e-07,4.10766
1.14172e-07,4.38391
1.14405e-07,4.89058
1.14719e-07,5.80684
1.1486e-07,6.16477
1.1493e-07,6.21246
1.15e-07,6.08411
1.15128e-07,6.06906
1.15301e-07,6.06576
1.15534e-07,6.06284
1.15848e-07,6.05917
1.16273e-07,6.05451
1.16847e-07,6.04872
1.17621e-07,6.04164
1.18666e-07,6.03317
1.2e-07,6.02368

