"x","y"
0,0
0,0.00103648
0,0.00103649
1e-10,0.00103649
2.35e-10,0.00103649
4.1725e-10,0.00103649
6.63288e-10,0.00103649
9.95438e-10,0.00103649
1.44384e-09,0.00103649
2.04919e-09,0.00103649
2.8664e-09,0.00103649
3.96964e-09,0.00103649
5e-09,0.00103649
5.03125e-09,0.0677316
5.07344e-09,0.277073
5.08768e-09,0.36336
5.09729e-09,0.428717
5.11026e-09,0.529894
5.11902e-09,0.604538
5.13084e-09,0.716735
5.13882e-09,0.798092
5.1496e-09,0.917961
5.15687e-09,1.00385
5.16669e-09,1.12865
5.17331e-09,1.21733
5.18226e-09,1.34482
5.19434e-09,1.53147
5.20249e-09,1.66488
5.20799e-09,1.75842
5.21542e-09,1.8907
5.22545e-09,2.08053
5.23899e-09,2.35833
5.25727e-09,2.77607
5.28194e-09,3.41488
5.31525e-09,4.42329
5.36022e-09,6.03743
5.42093e-09,6.1847
5.50289e-09,6.10678
5.61353e-09,6.01969
5.7629e-09,5.88518
5.96455e-09,5.68826
6e-09,5.65303
6.27222e-09,5.3918
6.63973e-09,5.06437
7e-09,4.7828
7.33489e-09,4.56034
7.78698e-09,4.31466
8e-09,4.21865
8.61033e-09,3.99125
9e-09,3.88041
9.82394e-09,3.70418
1e-08,3.67706
1.11123e-08,3.64894
1.2614e-08,3.64666
1.46412e-08,3.6462
1.73779e-08,3.64591
2e-08,3.64574
2.49877e-08,3.64558
2.99877e-08,3.64549
3e-08,3.64549
3.5e-08,3.64545
4e-08,3.64542
4.5e-08,3.6454
5e-08,3.64539
5.5e-08,3.64538
6e-08,3.64537
6.5e-08,3.64537
7e-08,3.64536
7.5e-08,3.64536
8e-08,3.64536
8.5e-08,3.64536
9e-08,3.64535
9.5e-08,3.64535
1e-07,3.64535
1.05e-07,3.64535
1.1e-07,3.64535
1.105e-07,3.70605
1.1075e-07,3.75845
1.11e-07,3.82141
1.11228e-07,3.887
1.11535e-07,3.988
1.11743e-07,4.06623
1.12e-07,4.17428
1.12378e-07,4.36063
1.12634e-07,4.50953
1.12978e-07,4.74252
1.13e-07,4.75918
1.13465e-07,5.13994
1.14e-07,5.65043
1.14212e-07,5.86257
1.14498e-07,6.10915
1.14692e-07,6.19251
1.14822e-07,6.20021
1.14998e-07,6.11075
1.15e-07,6.10966
1.15119e-07,6.10392
1.15279e-07,6.1018
1.15496e-07,6.09951
1.15788e-07,6.09655
1.16183e-07,6.09273
1.16716e-07,6.08786
1.17436e-07,6.08174
1.18407e-07,6.07413
1.19718e-07,6.06478
1.2e-07,6.06281

