"x","y"
0,0
0,0.00103645
0,0.00103649
1e-10,0.00103649
2.35e-10,0.00103649
4.1725e-10,0.00103649
6.63288e-10,0.00103649
9.95438e-10,0.00103649
1.44384e-09,0.00103649
2.04919e-09,0.00103649
2.8664e-09,0.00103649
3.96964e-09,0.00103649
5e-09,0.00103649
5.03125e-09,0.217904
5.0418e-09,0.317518
5.04892e-09,0.396919
5.05853e-09,0.526454
5.06501e-09,0.624861
5.07377e-09,0.777671
5.07673e-09,0.83191
5.07872e-09,0.869671
5.08142e-09,0.922663
5.08505e-09,0.997915
5.08996e-09,1.10643
5.09659e-09,1.266
5.10553e-09,1.50627
5.11157e-09,1.6812
5.11973e-09,1.93996
5.12523e-09,2.12642
5.13266e-09,2.39901
5.14269e-09,2.80809
5.15623e-09,3.43165
5.1745e-09,4.41416
5.19918e-09,5.98403
5.23249e-09,6.10898
5.27746e-09,5.78445
5.33817e-09,5.58308
5.42013e-09,5.34151
5.53077e-09,5.03817
5.68014e-09,4.69142
5.88178e-09,4.33843
6e-09,4.18463
6.27222e-09,3.91807
6.45597e-09,3.79899
6.70404e-09,3.68363
7e-09,3.59842
7.4521e-09,3.53705
8e-09,3.52694
8.82394e-09,3.57358
9e-09,3.58849
1e-08,3.68466
1.15016e-08,3.64674
1.35289e-08,3.6349
1.62656e-08,3.62758
1.99602e-08,3.62231
2e-08,3.62226
2.49877e-08,3.61864
2.99877e-08,3.61667
3e-08,3.61667
3.5e-08,3.61554
4e-08,3.61486
4.5e-08,3.61444
5e-08,3.61415
5.5e-08,3.61396
6e-08,3.61382
6.5e-08,3.61371
7e-08,3.61363
7.5e-08,3.61357
8e-08,3.61352
8.5e-08,3.61348
9e-08,3.61345
9.5e-08,3.61343
1e-07,3.6134
1.05e-07,3.61339
1.1e-07,3.61338
1.11e-07,3.46035
1.12e-07,3.34453
1.125e-07,3.31944
1.1275e-07,3.32783
1.13e-07,3.35969
1.13228e-07,3.41835
1.13382e-07,3.48123
1.13589e-07,3.60118
1.13729e-07,3.71485
1.13918e-07,3.91252
1.14e-07,4.02327
1.14128e-07,4.21917
1.143e-07,4.55046
1.14416e-07,4.8352
1.14574e-07,5.2874
1.14786e-07,5.97782
1.14893e-07,6.21703
1.14946e-07,6.23738
1.15e-07,6.12544
1.15098e-07,6.1083
1.1523e-07,6.10332
1.15408e-07,6.09869
1.15648e-07,6.09287
1.15973e-07,6.08549
1.16411e-07,6.07631
1.17002e-07,6.06516
1.178e-07,6.05199
1.18339e-07,6.04385
1.19067e-07,6.03401
1.19533e-07,6.02813
1.2e-07,6.02262

