"x","y"
0,0
0,0.00103646
0,0.00103649
1e-10,0.00103649
2.35e-10,0.00103649
4.1725e-10,0.00103649
6.63288e-10,0.00103649
9.95438e-10,0.00103649
1.44384e-09,0.00103649
2.04919e-09,0.00103649
2.8664e-09,0.00103649
3.96964e-09,0.00103649
5e-09,0.00103649
5.03125e-09,0.148934
5.05234e-09,0.317501
5.06658e-09,0.464944
5.07619e-09,0.580776
5.08917e-09,0.767134
5.09793e-09,0.907948
5.10384e-09,1.01014
5.11182e-09,1.16087
5.1172e-09,1.26905
5.12084e-09,1.34508
5.12575e-09,1.45296
5.13238e-09,1.60833
5.13685e-09,1.71813
5.14289e-09,1.87495
5.15104e-09,2.10285
5.16205e-09,2.44197
5.1769e-09,2.96165
5.19696e-09,3.77309
5.22404e-09,5.08387
5.2606e-09,6.19952
5.30995e-09,6.01747
5.37657e-09,5.82325
5.46651e-09,5.62995
5.58793e-09,5.37619
5.75184e-09,5.05859
5.97313e-09,4.69333
6e-09,4.6562
6.29874e-09,4.29366
6.70203e-09,3.96534
7e-09,3.80455
7.3675e-09,3.66523
7.86363e-09,3.5507
8e-09,3.53169
8.66977e-09,3.47237
9e-09,3.46354
9.90419e-09,3.47288
1e-08,3.47615
1.12207e-08,3.43811
1.28685e-08,3.43003
1.50932e-08,3.42681
1.80965e-08,3.42484
2e-08,3.42403
2.40544e-08,3.42312
2.90544e-08,3.42255
3e-08,3.42246
3.5e-08,3.42219
4e-08,3.42202
4.5e-08,3.42192
5e-08,3.42185
5.5e-08,3.4218
6e-08,3.42176
6.5e-08,3.42174
7e-08,3.42171
7.5e-08,3.4217
8e-08,3.42168
8.5e-08,3.42167
9e-08,3.42166
9.5e-08,3.42166
1e-07,3.42165
1.05e-07,3.42164
1.1e-07,3.42164
1.11e-07,3.34555
1.115e-07,3.34221
1.12e-07,3.37638
1.12228e-07,3.41058
1.12535e-07,3.47999
1.12743e-07,3.54792
1.13e-07,3.65914
1.13189e-07,3.7671
1.13317e-07,3.85508
1.13489e-07,3.99221
1.13606e-07,4.1018
1.13763e-07,4.27079
1.13975e-07,4.5496
1.14e-07,4.59003
1.14286e-07,5.09114
1.1448e-07,5.49877
1.1461e-07,5.79043
1.14786e-07,6.13224
1.14893e-07,6.20533
1.15e-07,6.06567
1.15195e-07,6.05364
1.15458e-07,6.05043
1.15813e-07,6.047
1.16293e-07,6.04267
1.16941e-07,6.03726
1.17815e-07,6.03062
1.18995e-07,6.02261
1.2e-07,6.0164

