"x","y"
0,0
0,0.00103647
0,0.00103649
1e-10,0.00103649
2.35e-10,0.00103649
4.1725e-10,0.00103649
6.63288e-10,0.00103649
9.95438e-10,0.00103649
1.44384e-09,0.00103649
2.04919e-09,0.00103649
2.8664e-09,0.00103649
3.96964e-09,0.00103649
5e-09,0.00103649
5.03125e-09,0.094626
5.05234e-09,0.200141
5.06658e-09,0.291551
5.07619e-09,0.362866
5.08917e-09,0.476845
5.10668e-09,0.664675
5.11851e-09,0.808599
5.12649e-09,0.913888
5.13726e-09,1.0706
5.14453e-09,1.18373
5.14944e-09,1.26356
5.15607e-09,1.37737
5.16502e-09,1.54223
5.17105e-09,1.65921
5.17921e-09,1.82704
5.19021e-09,2.07237
5.20507e-09,2.44008
5.22513e-09,3.00846
5.23867e-09,3.42634
5.24324e-09,3.57241
5.24632e-09,3.67314
5.24736e-09,3.70741
5.24771e-09,3.71901
5.24795e-09,3.72685
5.24803e-09,3.7295
5.24808e-09,3.73129
5.24816e-09,3.73371
5.24826e-09,3.73697
5.24839e-09,3.74138
5.24857e-09,3.74734
5.24881e-09,3.75539
5.24914e-09,3.76628
5.24958e-09,3.78102
5.25017e-09,3.80099
5.25098e-09,3.82806
5.25207e-09,3.86483
5.25353e-09,3.91484
5.25551e-09,3.98305
5.25818e-09,4.07639
5.26179e-09,4.20468
5.26666e-09,4.38205
5.27324e-09,4.62938
5.28212e-09,4.97851
5.2941e-09,5.48076
5.31028e-09,6.18919
5.33212e-09,6.20957
5.3616e-09,6.11683
5.40141e-09,6.05981
5.45515e-09,5.99898
5.52769e-09,5.90719
5.62563e-09,5.77468
5.75784e-09,5.59293
5.93632e-09,5.35525
6e-09,5.27353
6.24096e-09,4.98331
6.4036e-09,4.8083
6.62318e-09,4.59915
6.9196e-09,4.36414
7e-09,4.31019
7.40017e-09,4.07592
7.9404e-09,3.8495
8e-09,3.83118
8.72931e-09,3.64168
9e-09,3.59605
9.98457e-09,3.4874
1e-08,3.48641
1.13292e-08,3.45046
1.31235e-08,3.44595
1.5546e-08,3.4447
1.88162e-08,3.44398
2e-08,3.44378
2.44148e-08,3.44341
2.94148e-08,3.44319
3e-08,3.44317
3.5e-08,3.44306
4e-08,3.443
4.5e-08,3.44296
5e-08,3.44293
5.5e-08,3.44291
6e-08,3.4429
6.5e-08,3.44289
7e-08,3.44288
7.5e-08,3.44287
8e-08,3.44286
8.5e-08,3.44286
9e-08,3.44286
9.5e-08,3.44285
1e-07,3.44285
1.05e-07,3.44285
1.1e-07,3.44285
1.105e-07,3.44598
1.11e-07,3.50029
1.11456e-07,3.58592
1.11728e-07,3.65671
1.12e-07,3.74328
1.12248e-07,3.83853
1.12415e-07,3.91349
1.12641e-07,4.02801
1.12794e-07,4.11697
1.13e-07,4.25169
1.13e-07,4.2517
1.13139e-07,4.35517
1.13327e-07,4.51078
1.1358e-07,4.75624
1.13922e-07,5.15519
1.14e-07,5.25673
1.14231e-07,5.56943
1.14387e-07,5.78947
1.14597e-07,6.06256
1.14739e-07,6.17676
1.14835e-07,6.19926
1.14964e-07,6.19683
1.15e-07,6.15508
1.15175e-07,6.14484
1.15411e-07,6.14164
1.15729e-07,6.13807
1.16159e-07,6.1335
1.16739e-07,6.12768
1.17522e-07,6.12038
1.1858e-07,6.11131
1.1929e-07,6.10553
1.2e-07,6.10002

