"x","y"
0,0
0,0.00103647
0,0.00103649
1e-10,0.00103649
2.35e-10,0.00103649
4.1725e-10,0.00103649
6.63288e-10,0.00103649
9.95438e-10,0.00103649
1.44384e-09,0.00103649
2.04919e-09,0.00103649
2.8664e-09,0.00103649
3.96964e-09,0.00103649
5e-09,0.00103649
5.03125e-09,0.162602
5.0418e-09,0.23635
5.05604e-09,0.370661
5.07526e-09,0.619332
5.0785e-09,0.663926
5.08288e-09,0.727966
5.08879e-09,0.821445
5.09677e-09,0.96079
5.10216e-09,1.0614
5.10943e-09,1.20896
5.11925e-09,1.43042
5.12588e-09,1.59126
5.13035e-09,1.70521
5.13639e-09,1.86837
5.14454e-09,2.1063
5.15555e-09,2.46189
5.1704e-09,3.0093
5.18043e-09,3.41063
5.18382e-09,3.55071
5.1861e-09,3.64726
5.18687e-09,3.68011
5.18739e-09,3.70238
5.1881e-09,3.73264
5.18904e-09,3.77376
5.19032e-09,3.82979
5.19205e-09,3.90636
5.19439e-09,4.01138
5.19754e-09,4.15613
5.20179e-09,4.357
5.20753e-09,4.63841
5.21529e-09,5.03789
5.22575e-09,5.61762
5.23988e-09,6.22434
5.25895e-09,6.16316
5.2847e-09,5.97104
5.31946e-09,5.87866
5.36639e-09,5.77458
5.42974e-09,5.62592
5.51526e-09,5.42998
5.63072e-09,5.17963
5.78658e-09,4.87529
5.89179e-09,4.69748
6e-09,4.5361
6.19174e-09,4.29725
6.4506e-09,4.05347
6.80005e-09,3.82505
7e-09,3.73463
7.47176e-09,3.58632
8e-09,3.50375
8.85979e-09,3.46465
9e-09,3.46592
1e-08,3.49851
1.1567e-08,3.4598
1.36824e-08,3.45193
1.65381e-08,3.44859
2e-08,3.4467
2.5e-08,3.44545
3e-08,3.44481
3.5e-08,3.44447
4e-08,3.44426
4.5e-08,3.44414
5e-08,3.44405
5.5e-08,3.44399
6e-08,3.44395
6.5e-08,3.44392
7e-08,3.44389
7.5e-08,3.44387
8e-08,3.44385
8.5e-08,3.44384
9e-08,3.44383
9.5e-08,3.44382
1e-07,3.44382
1.05e-07,3.44381
1.1e-07,3.44381
1.11e-07,3.34898
1.115e-07,3.32945
1.12e-07,3.34208
1.12456e-07,3.39815
1.12728e-07,3.46488
1.13e-07,3.56522
1.13248e-07,3.69584
1.13415e-07,3.81238
1.13528e-07,3.90623
1.13681e-07,4.05094
1.13887e-07,4.29052
1.14e-07,4.45303
1.14139e-07,4.6815
1.14327e-07,5.04944
1.1458e-07,5.6369
1.14751e-07,6.0404
1.14867e-07,6.19608
1.14933e-07,6.20692
1.15e-07,6.10022
1.15122e-07,6.08733
1.15286e-07,6.08441
1.15507e-07,6.08181
1.15807e-07,6.07853
1.16211e-07,6.07433
1.16756e-07,6.06904
1.17492e-07,6.06248
1.18486e-07,6.0545
1.19828e-07,6.04492
1.2e-07,6.04371

