"x","y"
0,0
0,0.00103646
0,0.00103649
1e-10,0.00103649
2.35e-10,0.00103649
4.1725e-10,0.00103649
6.63288e-10,0.00103649
9.95438e-10,0.00103649
1.44384e-09,0.00103649
2.04919e-09,0.00103649
2.8664e-09,0.00103649
3.96964e-09,0.00103649
5e-09,0.00103649
5.03125e-09,0.108284
5.05234e-09,0.229473
5.06658e-09,0.334708
5.07619e-09,0.41696
5.08917e-09,0.548666
5.09793e-09,0.647808
5.10975e-09,0.800197
5.11773e-09,0.912295
5.1285e-09,1.08024
5.13578e-09,1.20201
5.14068e-09,1.28818
5.14731e-09,1.41142
5.15626e-09,1.59071
5.1623e-09,1.71831
5.16637e-09,1.80753
5.17188e-09,1.93329
5.1793e-09,2.11302
5.18933e-09,2.37468
5.20287e-09,2.76554
5.22115e-09,3.35872
5.24582e-09,4.28724
5.27914e-09,5.77776
5.28476e-09,6.05025
5.28855e-09,6.24148
5.29111e-09,6.36614
5.29457e-09,6.36169
5.29924e-09,6.23946
5.30554e-09,6.13479
5.31405e-09,6.08527
5.32553e-09,6.08413
5.34103e-09,6.07955
5.36197e-09,6.05183
5.39022e-09,6.01287
5.42837e-09,5.95967
5.47986e-09,5.88337
5.54938e-09,5.77593
5.64324e-09,5.6292
5.76994e-09,5.43548
5.94098e-09,5.18756
6e-09,5.10653
6.23091e-09,4.8157
6.38678e-09,4.64627
6.5972e-09,4.4485
6.88126e-09,4.23127
7e-09,4.15637
7.38349e-09,3.9528
7.9012e-09,3.76278
8e-09,3.73705
8.69891e-09,3.59408
9e-09,3.55829
9.94353e-09,3.49615
1e-08,3.4949
1.12738e-08,3.45574
1.29933e-08,3.4491
1.53148e-08,3.4466
1.84487e-08,3.44491
2e-08,3.4443
2.42308e-08,3.44335
2.92308e-08,3.44275
3e-08,3.44267
3.5e-08,3.44235
4e-08,3.44216
4.5e-08,3.44204
5e-08,3.44196
5.5e-08,3.44191
6e-08,3.44186
6.5e-08,3.44183
7e-08,3.44181
7.5e-08,3.44179
8e-08,3.44178
8.5e-08,3.44176
9e-08,3.44175
9.5e-08,3.44175
1e-07,3.44174
1.05e-07,3.44174
1.1e-07,3.44173
1.105e-07,3.42099
1.11e-07,3.44712
1.11456e-07,3.50469
1.11728e-07,3.55799
1.12e-07,3.62722
1.12248e-07,3.70705
1.12415e-07,3.77207
1.12641e-07,3.8738
1.12794e-07,3.9547
1.13e-07,4.07909
1.13e-07,4.07909
1.13139e-07,4.17643
1.13327e-07,4.32462
1.1358e-07,4.56382
1.13922e-07,4.97319
1.14e-07,5.08284
1.14462e-07,5.79506
1.14731e-07,6.16165
1.14798e-07,6.20027
1.14889e-07,6.21279
1.15e-07,6.09603
1.15166e-07,6.08574
1.15389e-07,6.0819
1.15691e-07,6.07758
1.16098e-07,6.07213
1.16648e-07,6.06535
1.1739e-07,6.05707
1.18392e-07,6.04718
1.19068e-07,6.04101
1.19982e-07,6.03343
1.2e-07,6.03328

