"x","y"
0,0
0,1.58318e-08
0,1.58318e-08
1e-10,1.58318e-08
2.35e-10,1.58318e-08
4.1725e-10,1.58318e-08
6.63288e-10,1.58318e-08
9.95438e-10,1.58318e-08
1.44384e-09,1.58318e-08
2.04919e-09,1.58318e-08
2.8664e-09,1.58318e-08
3.96964e-09,1.58318e-08
5e-09,1.58318e-08
5.125e-09,1.0475
5.29375e-09,5.3176
5.3507e-09,6.89695
5.42759e-09,6.39581
5.53139e-09,5.96939
5.67151e-09,5.64072
5.86068e-09,5.27503
6e-09,5.05647
6.34476e-09,4.64605
6.81019e-09,4.27655
7e-09,4.16493
7.62833e-09,3.88153
8e-09,3.76182
8.84825e-09,3.55957
9e-09,3.53301
1e-08,3.38424
1.15459e-08,3.33703
1.36329e-08,3.33142
1.64504e-08,3.32927
2.02539e-08,3.32757
2.52539e-08,3.32623
3.02539e-08,3.32539
3.52539e-08,3.32485
4.02539e-08,3.32449
4.33333e-08,3.32433
4.83333e-08,3.32414
5.33333e-08,3.32401
5.83333e-08,3.32392
6.33333e-08,3.32385
6.83333e-08,3.3238
7.33333e-08,3.32376
7.66667e-08,3.32373
8.16667e-08,3.32371
8.66667e-08,3.32369
9.16667e-08,3.32367
9.66667e-08,3.32366
1.01667e-07,3.32365
1.06667e-07,3.32364
1.1e-07,3.32363
1.11e-07,3.41255
1.115e-07,3.50538
1.12e-07,3.62951
1.12456e-07,3.77814
1.12728e-07,3.89042
1.13e-07,4.02511
1.13248e-07,4.17458
1.13583e-07,4.4329
1.14e-07,4.90649
1.14153e-07,5.15291
1.14359e-07,5.57801
1.14637e-07,6.3624
1.14818e-07,6.82602
1.15e-07,6.41545
1.15331e-07,6.09381
1.15778e-07,5.81103
1.16382e-07,5.5474
1.17197e-07,5.29605
1.18297e-07,5.04881
1.19782e-07,4.80032
1.2e-07,4.76544

