"x","y"
0,0
0,1.6841e-06
0,1.6841e-06
1e-10,1.6841e-06
2.35e-10,1.6841e-06
4.1725e-10,1.6841e-06
6.63288e-10,1.6841e-06
9.95438e-10,1.6841e-06
1.44384e-09,1.6841e-06
2.04919e-09,1.6841e-06
2.8664e-09,1.6841e-06
3.96964e-09,1.6841e-06
5e-09,1.6841e-06
5.0625e-09,0.100399
5.14688e-09,0.426813
5.26078e-09,1.29495
5.41455e-09,3.49969
5.62215e-09,6.70517
5.9024e-09,6.65713
6e-09,6.62414
6.37834e-09,6.46263
6.8891e-09,6.1377
7e-09,6.05989
7.68953e-09,5.59824
8e-09,5.41481
8.93086e-09,4.96689
9e-09,4.93968
1e-08,4.59877
1.16965e-08,4.58521
1.39868e-08,4.58441
1.70786e-08,4.58385
2.12526e-08,4.5834
2.62526e-08,4.58309
3.12526e-08,4.5829
3.62526e-08,4.58279
4.12526e-08,4.58271
4.33333e-08,4.58269
4.83333e-08,4.58265
5.33333e-08,4.58262
5.83333e-08,4.5826
6.33333e-08,4.58259
6.83333e-08,4.58258
7.33333e-08,4.58257
7.66667e-08,4.58256
8.16667e-08,4.58256
8.66667e-08,4.58255
9.16667e-08,4.58255
9.66667e-08,4.58254
1.01667e-07,4.58254
1.06667e-07,4.58254
1.1e-07,4.58254
1.105e-07,4.72575
1.11e-07,4.90995
1.11456e-07,5.10789
1.11728e-07,5.24245
1.12e-07,5.39051
1.12496e-07,5.69763
1.13e-07,6.04978
1.13904e-07,6.59686
1.14e-07,6.62915
1.1425e-07,6.69061
1.14419e-07,6.71145
1.14647e-07,6.72415
1.14954e-07,6.74079
1.15e-07,6.71102
1.15415e-07,6.65306
1.15976e-07,6.59662
1.16732e-07,6.53582
1.17754e-07,6.46922
1.19133e-07,6.39581
1.2e-07,6.35434

