"x","y"
0,0
0,0.00240595
0,0.00240641
1e-10,0.00240641
2.35e-10,0.00240641
4.1725e-10,0.00240641
6.63288e-10,0.00240641
9.95438e-10,0.00240641
1.44384e-09,0.00240641
2.04919e-09,0.00240641
2.8664e-09,0.00240641
3.96964e-09,0.00240641
5e-09,0.00240641
5.03125e-09,0.179288
5.05234e-09,0.381927
5.06658e-09,0.559814
5.07619e-09,0.699895
5.08268e-09,0.804014
5.08706e-09,0.878788
5.09297e-09,0.987704
5.10095e-09,1.1497
5.10634e-09,1.26656
5.11361e-09,1.43775
5.11852e-09,1.56014
5.12183e-09,1.64602
5.12631e-09,1.76773
5.13234e-09,1.94306
5.1405e-09,2.19984
5.1515e-09,2.58314
5.16636e-09,3.17128
5.18642e-09,4.09233
5.2135e-09,5.59796
5.25005e-09,6.24432
5.2994e-09,6.19106
5.36602e-09,6.0381
5.45596e-09,5.80889
5.57738e-09,5.47228
5.7413e-09,5.06563
5.96258e-09,4.65418
6e-09,4.601
6.14937e-09,4.40525
6.35102e-09,4.19912
6.62324e-09,3.99873
6.99074e-09,3.82527
7e-09,3.82201
7.49613e-09,3.70006
8e-09,3.64968
8.90419e-09,3.64773
9e-09,3.65178
1e-08,3.71322
1.16479e-08,3.67036
1.38725e-08,3.65926
1.68758e-08,3.65306
2e-08,3.64937
2.5e-08,3.64632
3e-08,3.64465
3.5e-08,3.64369
4e-08,3.64311
4.5e-08,3.64274
5e-08,3.6425
5.5e-08,3.64233
6e-08,3.64221
6.5e-08,3.64212
7e-08,3.64205
7.5e-08,3.64199
8e-08,3.64195
8.5e-08,3.64191
9e-08,3.64189
9.5e-08,3.64187
1e-07,3.64185
1.05e-07,3.64183
1.1e-07,3.64182
1.11e-07,3.51458
1.115e-07,3.47222
1.12e-07,3.45561
1.12456e-07,3.47898
1.12728e-07,3.52289
1.13e-07,3.59985
1.13248e-07,3.71063
1.13415e-07,3.81663
1.13528e-07,3.90603
1.13681e-07,4.0488
1.13784e-07,4.16565
1.13923e-07,4.34867
1.14e-07,4.46896
1.14094e-07,4.63205
1.14221e-07,4.89014
1.14306e-07,5.0983
1.14421e-07,5.42073
1.14577e-07,5.89353
1.14683e-07,6.14838
1.14754e-07,6.24876
1.14849e-07,6.27827
1.14979e-07,6.23795
1.15e-07,6.19183
1.15175e-07,6.17472
1.15411e-07,6.17107
1.15729e-07,6.16727
1.16159e-07,6.16262
1.16739e-07,6.15711
1.17522e-07,6.15081
1.1858e-07,6.14393
1.2e-07,6.13682

