"x","y"
0,0
0,0.00240579
0,0.00240641
1e-10,0.00240641
2.35e-10,0.00240641
4.1725e-10,0.00240641
6.63288e-10,0.00240641
9.95438e-10,0.00240641
1.44384e-09,0.00240641
2.04919e-09,0.00240641
2.8664e-09,0.00240641
3.96964e-09,0.00240641
5e-09,0.00240641
5.03125e-09,0.234987
5.0418e-09,0.342045
5.04892e-09,0.427433
5.05853e-09,0.566791
5.06501e-09,0.672718
5.07377e-09,0.837396
5.0856e-09,1.10128
5.09358e-09,1.30076
5.09896e-09,1.44572
5.1026e-09,1.54849
5.10751e-09,1.6959
5.11082e-09,1.79997
5.11529e-09,1.94843
5.12133e-09,2.16321
5.12541e-09,2.31518
5.13091e-09,2.53243
5.13834e-09,2.84891
5.14837e-09,3.31731
5.15175e-09,3.48101
5.1529e-09,3.53691
5.15309e-09,3.54637
5.15322e-09,3.55276
5.15331e-09,3.55708
5.15337e-09,3.55999
5.15341e-09,3.56196
5.15346e-09,3.56462
5.15348e-09,3.56552
5.15349e-09,3.56612
5.15351e-09,3.56694
5.15352e-09,3.56749
5.15353e-09,3.56787
5.15353e-09,3.56812
5.15354e-09,3.56829
5.15354e-09,3.56852
5.15354e-09,3.56867
5.15355e-09,3.56878
5.15355e-09,3.56892
5.15355e-09,3.56911
5.15356e-09,3.56937
5.15356e-09,3.56972
5.15357e-09,3.57019
5.15359e-09,3.57083
5.1536e-09,3.57168
5.15363e-09,3.57284
5.15366e-09,3.5744
5.1537e-09,3.5765
5.15376e-09,3.57935
5.15384e-09,3.58319
5.15394e-09,3.58838
5.15408e-09,3.59539
5.15428e-09,3.60488
5.15453e-09,3.61772
5.15488e-09,3.63509
5.15535e-09,3.65865
5.15599e-09,3.69062
5.15685e-09,3.7341
5.158e-09,3.79336
5.15957e-09,3.87439
5.16168e-09,3.98569
5.16453e-09,4.13944
5.16837e-09,4.3535
5.17356e-09,4.6546
5.18057e-09,5.08514
5.19004e-09,5.73153
5.19642e-09,6.20233
5.19858e-09,6.36529
5.20003e-09,6.47632
5.20102e-09,6.55089
5.20234e-09,6.62716
5.20324e-09,6.64647
5.20445e-09,6.55517
5.20608e-09,6.35059
5.20828e-09,6.1749
5.21125e-09,6.10458
5.21526e-09,6.12606
5.22068e-09,6.18617
5.228e-09,6.20341
5.23787e-09,6.16368
5.2512e-09,6.11227
5.2692e-09,6.06349
5.29349e-09,5.99505
5.32629e-09,5.88933
5.37056e-09,5.73396
5.43034e-09,5.51912
5.51103e-09,5.24624
5.61997e-09,4.93395
5.76703e-09,4.60963
5.8663e-09,4.4419
6e-09,4.25815
6.18092e-09,4.0706
6.42515e-09,3.89761
6.75487e-09,3.76051
7e-09,3.70648
7.60091e-09,3.65765
8e-09,3.66718
8.81123e-09,3.72728
9e-09,3.74519
1e-08,3.84745
1.14785e-08,3.80745
1.34744e-08,3.79419
1.61689e-08,3.7857
1.98065e-08,3.77946
2e-08,3.77915
2.49107e-08,3.7749
2.99107e-08,3.77253
3e-08,3.77248
3.5e-08,3.77113
4e-08,3.77031
4.5e-08,3.76979
5e-08,3.76944
5.5e-08,3.7692
6e-08,3.76903
6.5e-08,3.7689
7e-08,3.7688
7.5e-08,3.76872
8e-08,3.76866
8.5e-08,3.76861
9e-08,3.76857
9.5e-08,3.76854
1e-07,3.76852
1.05e-07,3.7685
1.1e-07,3.76848
1.11e-07,3.60638
1.12e-07,3.46893
1.125e-07,3.42177
1.1275e-07,3.41406
1.13e-07,3.42636
1.13228e-07,3.46415
1.13535e-07,3.57629
1.13743e-07,3.71905
1.13871e-07,3.84868
1.14e-07,4.01371
1.14117e-07,4.20154
1.14196e-07,4.35457
1.14303e-07,4.59291
1.14447e-07,5.00079
1.14641e-07,5.75064
1.14773e-07,6.19635
1.14861e-07,6.29699
1.14981e-07,6.25179
1.15e-07,6.20077
1.15162e-07,6.17949
1.1538e-07,6.17486
1.15674e-07,6.1701
1.16071e-07,6.16425
1.16608e-07,6.15723
1.17332e-07,6.14911
1.1831e-07,6.14013
1.1963e-07,6.13066
1.2e-07,6.1282

