"x","y"
0,0
0,1.58318e-08
0,1.58318e-08
1e-10,1.58318e-08
2.35e-10,1.58318e-08
4.1725e-10,1.58318e-08
6.63288e-10,1.58318e-08
9.95438e-10,1.58318e-08
1.44384e-09,1.58318e-08
2.04919e-09,1.58318e-08
2.8664e-09,1.58318e-08
3.96964e-09,1.58318e-08
5e-09,1.58318e-08
5.125e-09,3.40687
5.20938e-09,6.52374
5.26633e-09,5.76672
5.34321e-09,5.20286
5.44701e-09,4.82773
5.58714e-09,4.48011
5.77631e-09,4.1601
6e-09,3.90737
6.34476e-09,3.6562
6.81019e-09,3.45347
7e-09,3.39989
7.62833e-09,3.26713
8e-09,3.22395
8.84825e-09,3.17888
9e-09,3.17795
1e-08,3.199
1.15459e-08,3.14071
1.36329e-08,3.12666
1.64504e-08,3.11836
2.02539e-08,3.11159
2.52539e-08,3.10625
3.02539e-08,3.10292
3.52539e-08,3.10078
4.02539e-08,3.09937
4.33333e-08,3.0987
4.83333e-08,3.09796
5.33333e-08,3.09744
5.83333e-08,3.09706
6.33333e-08,3.09678
6.83333e-08,3.09657
7.33333e-08,3.09641
7.66667e-08,3.09632
8.16667e-08,3.09622
8.66667e-08,3.09613
9.16667e-08,3.09607
9.66667e-08,3.09601
1.01667e-07,3.09597
1.06667e-07,3.09593
1.1e-07,3.09591
1.11e-07,2.98237
1.12e-07,2.9482
1.13e-07,3.04231
1.135e-07,3.19827
1.1375e-07,3.33081
1.14e-07,3.5145
1.14228e-07,3.75974
1.14382e-07,4.0031
1.14589e-07,4.51
1.14869e-07,6.1501
1.14935e-07,6.61465
1.15e-07,6.38519
1.15119e-07,6.20423
1.1528e-07,6.03302
1.15496e-07,5.85598
1.15789e-07,5.67207
1.16184e-07,5.48273
1.16718e-07,5.28799
1.17438e-07,5.08658
1.1841e-07,4.87777
1.19723e-07,4.6612
1.2e-07,4.61798

