"x","y"
0,0
0,1.3525e-07
0,1.35282e-07
1e-10,1.35282e-07
2.35e-10,1.35282e-07
4.1725e-10,1.35282e-07
6.63288e-10,1.35282e-07
9.95438e-10,1.35282e-07
1.44384e-09,1.35282e-07
2.04919e-09,1.35282e-07
2.8664e-09,1.35282e-07
3.96964e-09,1.35282e-07
5e-09,1.35282e-07
5.25e-09,5.79765
5.29219e-09,6.9311
5.34914e-09,6.68902
5.42603e-09,6.38942
5.52982e-09,6.11572
5.66995e-09,5.7667
5.85912e-09,5.37002
6e-09,5.13076
6.34476e-09,4.68849
6.81019e-09,4.29554
7e-09,4.17847
7.62833e-09,3.88352
8e-09,3.76184
8.84825e-09,3.56106
9e-09,3.53581
1e-08,3.39622
1.15459e-08,3.34649
1.36329e-08,3.33988
1.64504e-08,3.33732
2.02539e-08,3.33538
2.52539e-08,3.3339
3.02539e-08,3.333
3.52539e-08,3.33243
4.02539e-08,3.33207
4.33333e-08,3.3319
4.83333e-08,3.33171
5.33333e-08,3.33158
5.83333e-08,3.33149
6.33333e-08,3.33142
6.83333e-08,3.33137
7.33333e-08,3.33133
7.66667e-08,3.33131
8.16667e-08,3.33128
8.66667e-08,3.33126
9.16667e-08,3.33125
9.66667e-08,3.33123
1.01667e-07,3.33122
1.06667e-07,3.33121
1.1e-07,3.33121
1.11e-07,3.40898
1.115e-07,3.50039
1.12e-07,3.62693
1.12456e-07,3.78223
1.12728e-07,3.90158
1.13e-07,4.04586
1.13248e-07,4.20709
1.13583e-07,4.48738
1.14e-07,5.00698
1.14305e-07,5.61072
1.14717e-07,6.7215
1.14859e-07,6.91331
1.15e-07,6.69725
1.15258e-07,6.56241
1.15606e-07,6.43256
1.16076e-07,6.29797
1.1671e-07,6.15707
1.17567e-07,6.00931
1.18723e-07,5.85471
1.2e-07,5.71806

